Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL
2000-01-03,30.790070727666997,10.071732639733,,18.25,,1.2523339048304591,16.277606721697698,15.5,,27.856076982445998,6.1591969141449,24.441299425933,16.178280142726,49.121329398135,21.606381000503006,321.25,8.231181588585299,6.729288739745799,16.346615382649,7.375,,,34.6190114041,,5.9460133072322,15.043368286245,
2000-01-04,29.566689023612,9.7839688500264,,17.815,,1.2142458906932794,14.912035687998225,14.625,,26.753360555693003,6.054991638779598,22.485995471858,15.748064424964001,45.369005624667,20.947850643889,300.0,8.1277038771859,6.729288739745799,15.985682115,6.9375,,,33.511203039169004,,5.9460133072322,14.563260787747,
2000-01-05,31.073895283008,9.7292937299821,,18.065,,1.218816452389741,15.177701325463396,14.655,,26.91857590883,6.013974668688999,21.907385118102003,15.748064424964001,41.998736635406,20.908338822493,276.8,8.1441662403631,6.8451820458192,15.724136268878,7.1575,,,34.005760344942004,,6.236549578492,15.081776886124,
2000-01-06,32.88450020501,10.109141932395,,18.03,,1.1952018836246896,15.3316384238077,16.0,,27.256691050134002,6.0206260692442,22.612358652564,15.975825687309001,40.934441165113,22.475641071234,236.1,8.1817944990537,7.080707151710299,15.399819419686,7.75,,,34.6190114041,,6.236549578492,15.126586919316999,
2000-01-07,33.536970447173,10.215614534586,,17.94,,1.2279575757826642,16.076495351280133,16.25,,27.783074849665,6.4163844022805,23.151064843993,16.290353144832,44.345644595539,24.036358016409,248.4,8.480468802411,6.9648138456369,15.692750767342998,8.25,,,37.032451056272,,6.3208272754987,15.683511617574,
2000-01-10,33.373852886632,10.14367358716,,20.5,,1.2904219189676382,16.69720945750717,17.5,,29.031795541981,6.2977677590455,23.736325891471,15.321463965334999,47.033672898715,22.554664714028,285.5,8.3346592999846,6.9386443894268,15.891525610395998,8.2825,,,38.38753807409,,6.3341342802892,15.32503135203,
2000-01-11,32.786629668686,9.9997916923064,,19.815,,1.3475539401734071,15.550129789199614,17.03,,29.177799807543998,6.30552772636,23.649866873093,15.003321249679,46.392366653795,21.52735735771,278.4,8.3346592999846,6.916213426961,15.922911111931,7.5,,,38.140259421203,,6.3208272754987,15.286622752149999,
2000-01-12,32.88450020501,9.8501545216589,,19.595,,1.2904219189676382,15.470678383602555,18.125,,29.777185739856,6.2844649579351,23.696421729143,14.753868438539998,45.457696913858,21.896134357414,254.0,8.0994826831679,6.9648138456369,15.692750767342998,7.4075,,,40.494352196682,,6.3895801335829985,15.363439951909001,
2000-01-13,32.88450020501,9.760502498707801,,21.0,,1.3041336040570228,16.294986716672053,18.875,,30.280516234298002,6.3531960970058,24.900197292705997,15.09370270299,46.139937599942996,21.731501768260003,232.8,8.0853720861589,7.0582761892445,15.760752687335,8.72,,,41.295535032034,,6.4450259868769,15.881956050286,
2000-01-14,32.398409874599,9.9774025542346,,21.375,,1.2904219189676382,16.463820953565808,20.19,,31.986460810878,6.23568802053,25.438903484134002,15.523918420752,46.651618114506995,21.323212947159,230.0,8.0406885289637,6.916213426961,15.854909191939,8.6575,,,44.144185113286,,6.362966124002,15.485067184862,
2000-01-18,31.687217310641,9.760502498707801,,26.0,,1.2949924806640998,15.890281119412027,19.5,,29.946243310508,6.23568802053,26.396603380008006,14.461032529811002,48.780209055093,20.289320287276002,211.5,8.0265779319547,6.7778891584217,15.891525610395998,8.265,,,42.343996520273,,6.3208272754987,15.401848551789,
2000-01-19,32.235292314058,9.560954447623098,,24.375,,1.27594847359551,15.674272610445025,19.595,,30.115300881160003,6.207973851549902,26.064068693941003,13.604216352419998,47.756848025965006,20.335417412239,224.8,7.833733106165,6.8003201208876005,15.823523690404,8.5325,,,43.085832478932,,6.3762731287925005,15.081776886124,
2000-01-20,31.034747068477998,9.268862372847,,23.5,,1.2043430070176129,15.843106847338774,19.5,,29.850187872638006,6.165848314700098,26.024164531613003,14.710485340950001,46.481057942986,19.676887055625,234.0,7.6432400465435,6.706857777280001,15.823523690404,9.97,,,42.037370990693,,6.626888385680702,15.203404119077,
2000-01-21,30.972762395472998,9.0201503091762,,29.44,,1.1525433077910487,15.612201199822321,18.94,,30.737740118561,6.1736082820145,24.607566768967,14.009125263254,46.904047168359,19.057868520407,269.0,7.480968180939901,6.8003201208876005,15.760752687335,11.0325,,,40.059141767602,,7.4164373365850995,15.043368286245,
2000-01-24,30.258307480303998,8.6760022210736,,31.375,,1.142640424115382,15.036178509243634,17.25,,30.737740118561,6.1392427124792,24.567662606639,13.850053905426,46.733486996836994,19.881031466175,262.1,7.085871464687799,6.6844268148142,15.692750767342998,11.765,,,38.704054749784,,7.678141764132099,14.601669387627,
2000-01-25,29.811365364422997,8.5689981936804,,28.75,,1.1045524099782027,15.641995476921215,20.0,,29.200853112633,6.131482745164701,23.736325891471,14.439340981015999,46.180872041107996,20.453952876429,279.3,7.17288681291,6.4040397839914,15.661365265808001,11.9075,,,37.714940138239,,6.930731661731,14.64647942082,
2000-01-26,31.419704511354,8.586350198122501,,28.875,,1.2096753289968178,15.192598464012844,18.5,,27.833023677357,6.169174014977701,24.148668902194,15.162392607507,46.603861266481,20.743706233339,277.5,7.5844458923393,6.635826396138201,15.530592342747,12.1575,,,38.209497444011,,6.77770110664,14.844923853532,
2000-01-27,31.400130404088998,8.910254281042599,,29.0,,1.309465926036228,15.565026927749065,18.47,,29.154746502455,5.980469868637201,24.195223758243,14.891248247573,46.692552555671995,20.335417412239,281.1,7.497430544117099,6.7517197022116,15.724136268878,11.89,,,39.25795893225,,6.7377800922684,14.844923853532,
2000-01-28,30.095189919764,9.2196983602609,,29.44,,1.2470015828512535,14.291321581771193,17.625,,29.346857378196002,5.9737703131458,23.902593234504,15.184084156301001,46.43330109496,19.630789930662,270.1,7.673813006729598,6.5909644712066,15.462590422755001,11.8125,,,39.811863114715,,6.694936109084599,14.601669387627,
2000-01-31,30.545394386856,9.4163544106052,,29.25,,1.1898695616454844,13.67060747554416,18.0,,30.787688946254,5.945855498598402,23.031352357008,15.704681327374999,45.15751101198,19.512254466471,249.1,7.497430544117099,6.7517197022116,15.431204921221001,10.9375,,,39.871209991408,,6.7219954668849,14.844923853532,
2000-02-01,30.708511947397,9.5088984342967,,28.75,,1.2858513572711765,13.874201702386625,18.28,,31.025906432173,6.3221471986975,23.23752386237,16.019208784897998,48.43908871205,20.170784823085,239.1,7.4668575839309,6.5647950149965,15.561977844282,11.095,,,40.929562625762,,6.7219954668849,14.76170522046,
2000-02-02,30.176748700033997,9.560954447623098,,28.125,,1.323939371408356,15.222392741111742,18.03,,30.472627110039,6.183689718542402,23.649866873093,16.044515591825,52.191412485519,20.006152233932,233.6,7.480968180939901,6.5909644712066,15.593363345817,12.625,,,42.343996520273,,6.5122854439328,14.921741053292001,
2000-02-03,29.912498251958,9.6159024616899,,26.75,,1.3376510564977406,17.14660647041554,19.5,,30.883744384123997,6.2250036440725,24.361491101277,16.246970047243,53.044213343125,20.249808465879,245.4,7.3210480815045,6.5909644712066,15.431204921221001,14.0,,,43.402349154625995,,6.6520921259009,14.76170522046,
2000-02-04,29.054499883513998,9.9600505497925,,27.565,,1.1997724453211511,18.373137544320162,19.28,,28.912686799022,6.25291845862,25.232731978772996,15.885444233997,52.02085231399801,20.335417412239,235.0,7.2175703701052,6.497502127599,15.462590422755001,13.6575,,,41.918677237308,,6.5528744806332,14.883332453412,
2000-02-07,28.587983660366998,9.7778545031499,,29.565,,1.142640424115382,19.132891610342046,20.655,,30.737740118561,6.2250036440725,25.312540303429,15.455228516235001,54.238134543775,20.289320287276002,228.6,7.144665618892,6.497502127599,15.399819419686,13.4225,,,43.026485602239,,6.5528744806332,15.043368286245,
2000-02-08,28.607557767632,9.8703985268414,,28.375,,1.1235964170467925,20.793922558605583,20.69,,32.443684695141,5.1363258767235,24.980005617362,15.162392607507,53.897014200732,19.881031466175,240.9,7.0694091015106,6.4040397839914,15.269046496624998,12.86,,,42.907791848853996,,6.566404159533301,14.08315328925,
2000-02-09,28.587983660366998,10.428554669730001,,27.375,,1.1068376908264337,21.739890856495578,21.03,,32.996964017275,4.7455184730598,26.689233903747002,14.934631345162,51.679731970955,18.853724109856998,234.9,6.9518207931023,6.3105774403838,15.237660995089998,12.97,,,41.978024114001,,6.6092481427171,12.764458026710999,
2000-02-10,28.056220413005,10.159598600877,,29.44,,1.0999818482817412,22.656064877286678,21.25,,31.844298762829,4.4942851421331,26.436507542336006,14.912939796366999,52.321038215875,18.478361806587,229.0,7.010614947306499,6.3105774403838,15.30043199816,13.97,,,41.918677237308,,6.7084657879848,13.122938292256,
2000-02-11,27.057940942494998,9.832802517216699,,29.5,,1.1327375404397153,22.45495350686912,22.75,,31.506183621525,4.4663703275857,26.642679047697,14.417649432221,51.427302917103006,17.740807807179998,233.1,6.8648054448801,5.9815899908852,15.237660995089998,15.6875,,,40.494352196682,,6.8076834332524,13.884708856538,
2000-02-14,27.038366835229997,10.139354595695,,29.25,,1.0954112865852796,22.253842136451567,21.625,,32.850959751712,4.354711069396,26.522966560713,14.12119826536,52.150478044354,18.893235931254,230.4,6.4226734052647005,6.1460837156345,15.499206841213,15.625,,,42.660513195967,,6.8640570953363005,13.603045790752999,
2000-02-15,29.077336341990005,10.159598600877,,32.5,,1.0664643958410234,22.067627904583453,21.75,,33.189074893016,4.4663703275857,26.143877018597003,14.148312701354001,55.861867376657,19.097380341803998,222.5,6.512040519655,6.3105774403838,15.530592342747,18.75,,,40.306420420488,,7.0760220647718,13.923117456418,
